1.634121244875887871e+09 9.995510256291025826e+02 9.760907195191771690e-03 1.711880543822477761e-03
1.634147366157316685e+09 9.947589614131562712e+02 -2.718577715800702364e-03 -4.767876802313087813e-04
1.634173487438745022e+09 9.899669732878381865e+02 -7.657773528286034373e-03 -1.343030237858348517e-03
1.634199608720173836e+09 9.851750612530289573e+02 3.032245000754337817e-03 5.317990548513089420e-04
1.634225730001602173e+09 9.803832253088960442e+02 1.751210919088584325e-04 3.071296387280452876e-05
1.634251851283030987e+09 9.755914654552917682e+02 -8.520354600195309200e-03 -1.494310823252953651e-03
1.634277972564459324e+09 9.707997816924116705e+02 5.136225521586454054e-03 9.007978831536837035e-04
1.634304093845888138e+09 9.660081740201362663e+02 1.465220358271707157e-05 2.569722438272455785e-06
1.634330215127316475e+09 9.612166424386325616e+02 7.215721239842508294e-03 1.265502535073565913e-03
1.634356336408745289e+09 9.564251869477523087e+02 3.378260787714805827e-03 5.924837516431024536e-04
1.634382457690173626e+09 9.516338075476904805e+02 4.221874623808644089e-03 7.404378386586909274e-04
1.634408578971602440e+09 9.468425042383271375e+02 8.719128076952249728e-03 1.529171973009174710e-03
1.634434700253030777e+09 9.420512770198292856e+02 8.297964197710267983e-04 1.455307706479696444e-04
1.634460821534459591e+09 9.372601258920474265e+02 -4.354263056971938162e-03 -7.636562935038537434e-04
1.634486942815887928e+09 9.324690508552054098e+02 -2.969911755704271721e-03 -5.208669696157182654e-04
1.634513064097316742e+09 9.276780519090965527e+02 -3.634219161758444911e-03 -6.373740627372992016e-04
1.634539185378745079e+09 9.228871290539731262e+02 2.447309934397016301e-03 4.292123854493225211e-04
1.634565306660173893e+09 9.180962822896568696e+02 -8.028031754065113011e-04 -1.407966604963002840e-04
1.634591427941602230e+09 9.133055116163714047e+02 -1.617851389619225783e-03 -2.837408717551993765e-04
1.634617549223031044e+09 9.085148170339374474e+02 2.663896894744411607e-03 4.671976870252865749e-04
1.634643670504459381e+09 9.037241985425501980e+02 1.792974776103683186e-03 3.144542380536438360e-04
1.634669791785888195e+09 8.989336561420590215e+02 -4.111587807540261971e-03 -7.210955940051437313e-04
1.634695913067316532e+09 8.941431898326583223e+02 -3.727167769665906943e-03 -6.536755099563189720e-04
1.634722034348745346e+09 8.893527996142269103e+02 -2.926838673249078197e-04 -5.133127566370486233e-05
1.634748155630173683e+09 8.845624854869294040e+02 -1.215130265407952156e-03 -2.131111194855334328e-04
1.634774276911602497e+09 8.797722474506153958e+02 6.807207182161507247e-04 1.193856810630394437e-04
1.634800398193030834e+09 8.749820855054789490e+02 -5.489656945672027541e-03 -9.627831439873901949e-04
1.634826519474459648e+09 8.701919996513976230e+02 -1.209872482659560267e-02 -2.121890027385315777e-03
1.634852640755887985e+09 8.654019898885362636e+02 -4.772387317081025829e-03 -8.369874676936369393e-04
1.634878762037316799e+09 8.606120562167438948e+02 -2.906021326796857322e-03 -5.096617834587437472e-04
1.634904883318745136e+09 8.558221986362427742e+02 -2.352537556220664610e-03 -4.125910830388456233e-04
1.634931004600173950e+09 8.510324171468525947e+02 5.379487522964273953e-03 9.434614879685254349e-04
1.634957125881602287e+09 8.462427117487377473e+02 -9.070300108497591010e-04 -1.590760978653364872e-04
1.634983247163031101e+09 8.414530824418328621e+02 4.309100831386080376e-04 7.557356838975831778e-05
1.635009368444459438e+09 8.366635292262445773e+02 4.686514102794372104e-04 8.219269121701467122e-05
1.635035489725888252e+09 8.318740521018784193e+02 2.995443799645422338e-03 5.253448125449499068e-04
1.635061611007316589e+09 8.270846510688987792e+02 1.777514252557490550e-03 3.117427514134395519e-04
1.635087732288745403e+09 8.222953261271530891e+02 2.963750107399154912e-03 5.197863317569132282e-04
1.635113853570173740e+09 8.175060772768628112e+02 -2.926200605602448726e-03 -5.132008515069142471e-04
1.635139974851602554e+09 8.127169045178180795e+02 -7.654164908219910496e-03 -1.342397353398153137e-03
1.635166096133030891e+09 8.079278078502685503e+02 6.823287551141506493e-03 1.196677006565451248e-03
1.635192217414459705e+09 8.031387872740614284e+02 3.009994241198888330e-03 5.278966878267551087e-04
1.635218338695888042e+09 7.983498427893316602e+02 1.752933613246025714e-03 3.074317670601877652e-04
1.635244459977316856e+09 7.935609743959837488e+02 5.726563745037232915e-03 1.004332165243562681e-03
1.635270581258745193e+09 7.887721820941804936e+02 -4.723070154194774790e-04 -8.283381598031690934e-05
1.635296702540174007e+09 7.839834658837692132e+02 2.353179358496532755e-03 4.127036431530920857e-04
1.635322823821602345e+09 7.791948257649412426e+02 -1.115208586378794390e-03 -1.955867260233815855e-04
1.635348945103031158e+09 7.744062617375720947e+02 -1.892640547257904479e-03 -3.319337500613003095e-04
1.635375066384459496e+09 7.696177738018240007e+02 2.636928307089812969e-03 4.624679011993317285e-04
1.635401187665888309e+09 7.648293619575438242e+02 -1.903287529515660303e-03 -3.338010315970220887e-04
1.635427308947316647e+09 7.600410262049513221e+02 -4.998365172474410895e-04 -8.766197566035475314e-05
1.635453430228745461e+09 7.552527665438639133e+02 -3.402934121810256580e-03 -5.968109929276052897e-04
1.635479551510173798e+09 7.504645829744722505e+02 2.948886206748416953e-04 5.171794816127132547e-05
1.635505672791602612e+09 7.456764754966228566e+02 2.245560848917542342e-03 3.938293695820659600e-04
1.635531794073030949e+09 7.408884441105344649e+02 -5.153947013857057731e-04 -9.039059014166266309e-05
1.635557915354459763e+09 7.361004888159958455e+02 2.562700045060132929e-03 4.494496524823517170e-04
1.635584036635888100e+09 7.313126096132543807e+02 5.102429523853396764e-03 8.948706973069840481e-04
1.635610157917316914e+09 7.265248065021560251e+02 1.031415635026732090e-03 1.808910097072056610e-04
1.635636279198745251e+09 7.217370794828332237e+02 -9.404347644605157847e-03 -1.649346668112237511e-03
1.635662400480174065e+09 7.169494285551887742e+02 3.203183230884176433e-03 5.617784230086936932e-04
1.635688521761602402e+09 7.121618537193837710e+02 -2.698555238467393886e-03 -4.732761122283979751e-04
1.635714643043031216e+09 7.073743549752634863e+02 3.255238911650277980e-03 5.709080157111855701e-04
1.635740764324459553e+09 7.025869323230460850e+02 -4.718301695526646092e-03 -8.275018613470160826e-04
1.635766885605888367e+09 6.977995857625190865e+02 1.404413114409243336e-03 2.463077906560385503e-04
1.635793006887316704e+09 6.930123152939579541e+02 6.034371395010713554e-04 1.058315869492783214e-04
1.635819128168745518e+09 6.882251209171212167e+02 3.052950715852719571e-03 5.354304499782200919e-04
1.635845249450173855e+09 6.834380026322266986e+02 5.692376403939151085e-03 9.983363450907331745e-04
